procedure_name,description,is_mandatory,impc_parameter_id
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29225
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29226
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29227
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29228
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29229
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29230
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29231
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29232
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29233
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29234
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29235
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29236
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29237
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29238
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29239
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29240
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29241
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29242
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29243
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29244
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29245
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29246
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29247
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29248
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29249
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29250
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29251
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29252
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29253
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29254
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29255
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29256
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29257
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29258
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29259
Body Weight,NULL,TRUE,27185
Body Weight,NULL,TRUE,27186
Body Weight,NULL,TRUE,27187
Body Weight,NULL,TRUE,27188
Body Weight,NULL,TRUE,27189
Body Weight,NULL,TRUE,27190
Body Weight,NULL,TRUE,27191
Body Weight,NULL,TRUE,27192
Gross Morphology Embryo E9.5,NULL,FALSE,42223
Gross Morphology Embryo E9.5,NULL,FALSE,42224
Gross Morphology Embryo E9.5,NULL,FALSE,42225
Gross Morphology Embryo E9.5,NULL,FALSE,42226
Gross Morphology Embryo E9.5,NULL,FALSE,42227
Gross Morphology Embryo E9.5,NULL,FALSE,42228
Gross Morphology Embryo E9.5,NULL,FALSE,42229
Gross Morphology Embryo E9.5,NULL,FALSE,42230
Gross Morphology Embryo E9.5,NULL,FALSE,42231
Gross Morphology Embryo E9.5,NULL,FALSE,42232
Gross Morphology Embryo E9.5,NULL,FALSE,42233
Gross Morphology Embryo E9.5,NULL,FALSE,42234
Gross Morphology Embryo E9.5,NULL,FALSE,42235
Gross Morphology Embryo E9.5,NULL,FALSE,42236
Gross Morphology Embryo E9.5,NULL,FALSE,42237
Gross Morphology Embryo E9.5,NULL,FALSE,42238
Gross Morphology Embryo E9.5,NULL,FALSE,42239
Gross Morphology Embryo E9.5,NULL,FALSE,42240
Gross Morphology Embryo E9.5,NULL,FALSE,42241
Gross Morphology Embryo E9.5,NULL,FALSE,42242
Gross Morphology Embryo E9.5,NULL,FALSE,42243
Gross Morphology Embryo E9.5,NULL,FALSE,42244
Gross Morphology Embryo E9.5,NULL,FALSE,42245
Gross Morphology Embryo E9.5,NULL,FALSE,42246
Gross Morphology Embryo E9.5,NULL,FALSE,42247
Gross Morphology Embryo E9.5,NULL,FALSE,42248
Gross Morphology Embryo E9.5,NULL,FALSE,42249
Gross Morphology Embryo E9.5,NULL,FALSE,42250
Gross Morphology Embryo E9.5,NULL,FALSE,42251
Gross Morphology Embryo E9.5,NULL,FALSE,42252
Gross Morphology Embryo E9.5,NULL,FALSE,42253
Gross Morphology Embryo E9.5,NULL,FALSE,42254
